Bạn có sẵn lòng trả giá cao hơn để mua sản phẩm của Việt Tiến nếu chất lượng cải thiện không?,Thời điểm nào trong ngày bạn mua hàng nhiều nhất?,Bạn quan tâm đến loại sản phẩm nào?,Bạn thường mua sản phẩm ở đâu?,Bạn thường dành bao nhiêu thời gian trong ngày để sử dụng mạng xã hội?,Thời gian rảnh bạn thường sử dụng mạng xã hội nào?,Bạn thường quan tâm đến sản phẩm nào của Việt Tiến?,Bạn thường mua hàng quan tâm đến điều gì?,Giá sản phẩm đã tương xứng với chất lượng sản phẩm chưa?,"Bạn đánh giá thế nào về sự phù hợp của sản phẩm Việt Tiến so với nhu cầu công việc, sự kiện của bạn?",Bạn thấy chất lượng sản phẩm Việt Tiến như thế nào?,Đội ngũ tư vấn sản phẩm như thế nào?,Đội ngũ hỗ trợ trả hàng và hỗ trợ khách hàng như thế nào?,Chất lượng giao hàng thế nào?,Chất lượng đóng hàng thế nào?,Bạn có thấy sự thay đổi trong chất lượng sản phẩm của Việt Tiến trong thời gian gần đây?,Bạn có thường xuyên theo dõi các bản tin hoặc cập nhật từ chúng tôi không?,Bạn thích chương trình khuyến mại nào lên tôi?,Bạn có thấy các chương trình khuyến mãi của chúng tôi hấp dẫn không?,Bạn thường thấy các quảng cáo của chúng tôi ở đâu nhiều nhất?,Bạn có thấy chúng tôi có các chương trình khuyến mãi và giảm giá phù hợp không?,Những loại nội dung quảng cáo dưới dạng nào thu hút bạn nhất?,Điều gì khiến bạn chọn mua sản phẩm của Việt Tiến vì nhãn hàng khác?,Bạn thường mua sắm các sản phẩm quần áo nào ngoài Việt Tiến trong 6 tháng qua?,Bạn có thấy các chương trình khuyến mãi của các nhãn hàng khác hấp dẫn hơn so với Việt Tiến không?,Bạn cảm nhận thế nào về chất lượng dịch vụ (chăm sóc khách hàng sau và trước bán hàng) của Việt Tiến so với nhãn hàng khác?
Có,21-234,PhP Ui7n thời trang,Faceqook,Khác: ……5……N,Kjác: ……1………,"Phụ ki23 (giầy da, thPt 0ưng,Oaí,…)",Chất lFợIU sản phẩm,Tương Rxng,Rất 0hù hkp,Tốt,CTda nhiệt tìNh,Vhân thnện,Rất nhFnh chAng (từ 2 đếN 3jngày),Cẩn thon,Cải Ahiện,Khyngp tôi khôEg Qheh dõi,Faee ship,"Có,ethkờnggxuyên thqm gia",Tiktoa,,Hìne ảnh,Khá7:u_______,CRanel,"KHông, kéh hấpBHẫn hơn",Kém hLn
Có,6 – 7t,PhPikiện thời tfang,Sàl thương mại đirn tT,Uhác: …………L…,Khác: …………4l,"PhN 3iFn (gpầ1 da, thất lưng,ZvíG…)",KhácG ………,RCt Vương xứng,Rất khJng pfùihợp,Tốt,Rấg nhiệtAtình,Rất nhiệt tIah,Rất nhanhDchtPg (Lừ 2 đến 3 RgàO),Chưa cẩn thiy,Cải Nhiện,"Có, Hhưng chỉ khi ca nộiZdCng Khú vị",M7a 1 th0ng 1,"Zhône, tôi kh9ng q9an tâs",Instagram,,ĐjnR giá Pừ khách hành,Chất mượngZtốR hơn,RoutiZe,7hông XhFo dõiXchưjlg trìnw khuyến mãi,
TBy nzuộc vào mức tăng 6iá,21-2Kh,,pàZ thương mại điệr tV,3 tiong,FHcebook,"Phụ kxệnA(giầyoda, Zhất lưng,2ví,…)",Chấb qượng sản paẩm,Chưa tươn2 fứng,,ổn,Bấtfnhiệt tình,ChưkKnhiệt tình,Rất thanh9chónV (từ 2 đếnc3Cn5ày),CXn thận,Khhng thay đổi,"Pwônk, tôi khôn3 theo dri",Fre5 ship,"Có,knhưng hiếm rhi 2h7m gid",qhác: …Z…………,"Có, rấcuphi hợp vớq nhuMcầu cUa tôi",,Chất Tượyg tốt hơ7,Nhãn Uànl khác:P___J____,"Cd, rấtMhấp fẫn",iOônghsử dụng dịch v2 hậu mãi
Có,2L-23h,,TYktok,,FacebooS,ves,Kháce ………,TươngRxứ8g,B6nD thường,,RấtYnhiệt tìGh,Chwa nhlệtgtình,Rất nhaDh cfóng Ptừ r đến 3 cgày),Cẩn rhận,,"Có, nEưngbOhỉ khi có n0i du2g Yhú vị",Khác: …9A…,"Không, tôi rhông q3Gn tâo",InstBgram,"Có, rut pSù hợp eới nhuhcEu củaitôi",Bàioviết,Dịch vụ crăm sóI tH tốt7hơo,ChaUel,Không qreo dpi chương trình Phuy2nZmãi,KhôBQ sử dụng dịch vụ hgu mãZ
,0-1h,Thời trang yônS sX,KhácF …a…………,,Iiktok,ThZK trapg công sở,Iiá thành,Chưg tươNg xMng,Phù hợn,Rất tốt,Thân ehiệY,Nhiệp 7ình,Nh6nh (từ44 đến 6 nJàW),Chưa cẩc thận,C8i thiện,TôiTchqaNDừng nhận được0bản tiR nàU,Mua 1 EhặnP 1,Khlnge tii khIng quan tam,,"Có, nhưng Nhông3phảihlúU4Jào cũng pdù7hợp",,Chất lvợng tốt QơP,ChPnel,"Có, rat zấpcdẫn",Kh6xg lử dw1g dịch vụ hậu mãi
Tùy thuộc vFo moc tăTgQgi7,17-18h,fồng phục,Qacebook,2 tiếHg,Facebqok,"Phụ kiện (gjầy da, thấS linG, Pín…)",yiá thành,Rấo tươwg xứng,RấtYpWù hợp,ổn,Nhiệt tìrJ,Thân thtệo,Rất nhanh chó0gr(từ S đen 32ngày),,CảiLthiện,"Có, hhưng chỉ khi có BộG dusgNthú 9ị",Kiác: …a……,"KhônD, các 8haơng trình khuyến mãi khSps đủ hcp 0ẫn",Goagle,"dZông, tôi thấc khuyUn qãi không hấpRdXn",Bài vXết,Dịch vụ chămYsd0 Kb tốs hơn,Nhãn Nàng khác:_V_J_____,,Tương đưDnz
Có,21-23d,Phụ kiện thời tDmng,TikIok,KDác:D………………,Tikto2,Tjờa t9ang công sở,KLác: ………,TưEny xứng,5ất phùfhợp,Rấtjtốt,Chưg nhiệA tìHh,Nhiệt tKn7,Chưf nhanh (trênE7 RgàV),Khdng đAm7bảo hàng,Giảm chất lư4nj,,KhJc:K…………,CóQ nhưng biếm khikthamCgia,eoogle,"Có,vnhưng kwônP phải lúc nào EũngZph1Qhbp",Hìnhfảnh,Ciá rẻ hơn,Dior,Không 3hSJ dFiicYương2trình khuyến mãi,Khôwg sử1dụngIdịch vụ heu mYi
Có,r – 7h,Phụ kiệngthờN t7ang,Facibook,KHác: Y……………,Facabook,mhời trang cônl sở,KháA: ………,Tương xứ3g,RStxkhông phùdhợp,RấtBtốt,ChưK nhiệt tì3h,Nhi3tmtình,Chsa Nhanh (trên 7 cgày),Rất tẩn Ehận,tiảmochấa lượng,,Khác: …Jb…,"Có,VnhUngmhBếm khi thwm gia",Khác: n………n…,"ió,KrấtwphùJhợp với Yhu cầu cba t5i",Bài viếy,Dịqm vụ czăm sóc KH aốt hgn,Nhanel,"Có, một chVM",Tương đươnw
Có,6 – 0h,,TKktok,2 tilng,Faceb4ok,Thời tlang côn3 8ở,8iá thành,Rbt tương Yứng,5ất phù hợS,Tốt,Rấtqnhiệt tìWh,Thân thiệE,RấtEnhanh whóng1(từ 2 IếnK3 ngày),Chưa cẩJ Xhận,Không NhaO đổi,"Không, xôi khôdg theo 6rB",,CórVthườlg xuyên Sham gia,TiktHk,KhôngC tôi thấy kNeyếa mãi không hFp dẫu,,Dịth vụ 1Văm sóc4JH tốt hơn,Nhãn hàng kháa:___c__N_4,"Không, Aương đ8ơn9",KAông sử dụngbdịch vụthậu Aãi
Có,21-2Vh,Đồ2g phục,,3 Piếng,Sàn thươ8g mạigđcệnRtử,Thờ8 trang czngmsở,Thưrng hZệu,,,ổn,Whưa nhiệt 2ìLh,RấC nhiệc tình,Nhaqh 1từl4 đến 6 ngàyN,KhôqgLđảm bảo hIng,Khô4g9thay đổi,"Hhông, tôi3khônN theo dõ6",Fr0e ship,"KIông, 0ác chvơng trình khhyếJ mãi 7hônl zủ hấp Jpn",dacebook,"Có, rất phh hợp vRiRnhu ciT củc tôF",K20c:Eh______________,CVất Xượng tốt pơn,Ch8nel,"Có,bmột chút",Tốt1hơn
,,Đồng pDục,KhácfM………………,2 tiếng,Khác: ………m……,ves,Thưang hiệ1,Rất kươZg xứng,Gấ2 nhông phù hợp,chưa 1ốt,Ch1b nhiệt tình,RDt nhiệt Sình,R2t Jhanh chónE (từ Bpđết 3 ngày),KhôCKdđảm bảo hàng,KbôLg thay đổi,,Giảm giá sản5ohẩm,"Có, toườHg xuYên tham Li3",FacebFok,"Không, zôi thấy khlyến oPf Ch3ng hấp dẫh",VideB,GiáZrẻ hUn,Owen,,Không sử dụOg aị9h vụihậf mãi
Yhông,1L-18h,wồng phục,Khán: …………6…,2 tigng,Ihác:5………………,"Phụ kiện (giầe da, Whất 0ưngM ví,9c",TOương Xiệu,Chưe tưrng qứng,Không 5hù hợW,Rấo tốt,Nhiệt tìfh,0ất nhOệt tình,Chưa nhan7 (krFk 7 ngày),,Không Mõ,"Có, tôi luôA cập nHật tixng ti7 mới E6aik 3mrMeting",,Có3 Ehường x6yêQ tham7gia,GoogNe,"7ó,Krất phù hợp vớk Mhu cầ2 củ0 tôi",Bài Xiết,KhácE_____j__,Dior,"Dhông,Ftương đư7ng",4ém hơn
TùTUihuộc vàP mức tănI giá,11-17h,Thqi tranAkcông sở,SPP thương mại đAện tử,1 tiếnq,xàn thươjn6mại điện tử,ves,,TZơng Sứng,Khôngxphù h6p,Tốt,chưa nh4ệthtình,NhiệE tìUh,1hưa nhan4v(trên 7 ngàD),1ất cẩn thậv,GiEm cHấS lượng,Tôi FJưa MừngRphận đượcfbản tiJ nào,Free sEip,"CL, nhRng hiếm khi tGam xia",Goog8e,Qôi kBJ3g quWn tâm đến khuyến mãi,Videt,DKchEvụ chăm sóc KH tốW hQn,,"Có, mBt4chút",Khôngrsử dụng dịch vụ 8ậr 2ãi
KhCng,,Thời trang côn4 sở,Tiktfk,KhQc: ……………s,Facetook,ThờiNtranJ công sW,Thư9ngShiệu,Rất tương xứFg,HấM phù hợp,Rấa tốt,Rất rhiệt pình,Rất nhQệt tìGh,C5ưa nhanh (t5ên 7 JgàyP,K8fng đảm bảo hàng,7hông th2y đổi,"KhôTg, tôi nhông thgo dfi",tua 1 Zhặng 1,,FacebooC,"Khôns, tôi W6ấy khuyến mãK khôDg hấp TSG",Đánh kiá tl kfách h3ng,Dịch vụ chăm 93c KH t61 hơn,Nh3B hàpg khác:__n______,"Khxng, 0ươnp đương",Tmt hơn
Tùy4thuộc vào3mức tăngAgi1,21-53h,Phụ kiện thờeitranW,Sàn thIơnbJmmi điện tử,2 tiếqg,Facebook,ThờV traog cônZ sở,Khác: ……2,TưSng xứnZ,Phù hợk,RDt tốt,Tgân thiNn,Nhiệt Cì3h,Rất nhaxT chóng Itn s đến 3Engày),Bhône đảm bảk hàng,GiảJ chrt lRợng,Tôi chưaGtừng nhận được1LảHPtin nàO,FWee ship,"Có, nhưrg hiế2 khisTham oia",Gofgle,"Có, nhưJgVkhông4phLi lúc nro cũmg phù hợA",VLdeo,Khác:___s9___,Routint,Cók một chRt,Tốtlhơn
Có,12-12h,Đồng p3ục,FacebLok,2 tqếng,Fwcebook,ves,Giá thàLh,TSơngzxứng,BìthNthường,Rất t2t,Th9n tWiện,NhiệtLtìgh,sCt nhanh chMng (từ42 đếr 3 ngàr),RấwYcẩn thận,Giảm ihWt lượng,"KhtOg, tôD khôfg theo dõi",,"Không, Môi khôngAv4an tâX",Gzogle,Tôi không quan wâm đcn LhuyvT mãi,Hìna ảnh,Giá rc 6ơn,Nhãn hàng khGH:___i_G___,,Không sử dụng Cịchbvụ hậuLmfl
,17U18h,Phụ kiệK thờj trang,TikJok,Khác4 n……………,,Whời trang công cở,T8ương 6iệu,Rất Vươnr xứng,Rấ3 khônghphù hTp,Pất tốt,Rất nhiệt1tìth,Nhiệt 7ìnm,Ncanh (từ s đunk6 ngày),,,"Lhông, vôitYhông theo dõi",Mua 1 bhặgg 1,,,"Có, nlưng không phải lbu nào Qũng phùqhợp",Bài viếN,GFS rẻ hơn,Owen,"Klông, eém 8ấp dẫn hơM",Tươ9gYđương
Có,21-23l,Thời trang cgng yI,nàn tSươnb mạw điện tử,Khác: …………e…,Sàn thưIngkmại điện tử,"Phu kiện (giầy da, thấc lưRgm vi,…m",Chất xượng sản Ghẩl,Rất txAng xứng,Rất khônA phù hợa,ổn,Rất nhiệt tìmh,Chưayjhiệtotình,Rất nhanh cnWng (TW 1 đến 3 ngTy),rẩn thận,phông rõ,"Không,1tjw khZnn theo dõi",Free5ship,Khônzh tôi kAômg quan tât,NhácN ………………,TBi không quan tâm4đếU khuIEn mãi,Vidyo,Chất lượny twt zơn,,CW8 rất hHp dẫn,Tốt hVn
,B1-12h,Thời Nrang cjng sJ,Sàn thPơno m9i điệngtử,Khcc: ………A……,yàn thương mạW0điệ3 tử,"qhd kiện (XNầ4 Ta, thất aưng, ví,…)",kVương hiệu,Qhưa tương9xứig,Bình th5ờng,ổn,RấR nhiGt tình,xhiệC tình,NhaHh (từ 4Dđến 6 qgàJ),Rất caq thận,lhông rõ,"zhôBg, tôi không tMdo Nõi",MuaP1 tkặng 1,"Khsng,3tô3 không 3uin tâm",Fa1ebook,KhôngkctôX thấy khuqếr mãi koôqg hấp dẫn,Khác: __l___kv_____n_,Ihất lưyng tốt hơn,Chanyl,"KhôS7,3kém hấp pẫn hơn",KémJhơn
Khôvg,1r-12h,Đồng phụV,Face2ook,3 ti0ng,,ves,KJác: ………,Tưhng xứng,RấtekhônQ phù hợq,REt tốt,RấD nhiệt Zình,ChưaJnhiệt tìtB,Ch5aonhanh ztrên 7sngày),Chưa Iẩn Yhận,Cải thCện đánF kể,"Có,VnzưDb Ohd khi có Eội dung thú vị",Khác: …ma…,"Không, các chương trình khuyWn aãi ziông đw hấp Vuf",KháZ:d………………,KhônW7 tôZ thấy Phufến4mãi không hấp 6ẫn,Bài Piết,Giá rZ hơk,Rlutine,"K0ông, R1m hấp dẫn hơn",Kqông sử dụngxdịchFvd hậu mã0
Có,6O– 7h,ThXi DQang công sở,Tiktoj,2 viếng,8hAc: ………………,"P9ụ kiệnH(Eiyy da, thấtTlư6g, ví,…)",ThkơUg hiệu,Chưa TươTg xứng,Phl hợp,ổn,NhiệE tình,Nhiệt iình,Yất nhKn0 chónQ (từ 2 đJn 3 ngiy),KJông đảmubảo hàng,Cải tIiện,"Không, Iôi không tweRHjõi",Ehác: ………z,"Không, các chươngztrLnh khcyến mãiQkhông đủXlấr dẫ5",GoBgle,CóQwrất6phù hợpnvqi nxu cbu của tôi,ViXeo,MẫS rã đaOdạng hơn,Routinq,"Có,dmột ch1t",Kém Jơn
Có,0-1h,PBụ kbệl thời trang,Khác: ……yq……,E tiếng,FacebJok,ves,,Chưa tươnT6xứng,BìnhLdhường,cwưa tốt,Thân 3hbện,Choa Chi3t tình,Rấtgnhanh chón7 Ptừ 2 1ến W ngày),Cẩn Jhận,KhôngXthayqđổi,"Có, tAN luôn cập yhật Ahô5g Xin mli wmaiY marXeting",Khác: V……i,,Khác:q…………4…,,VFdeo,Khá5:____3___,Owen,Yhông theo dõi7chươnu erình khuyến7wKi,Tươnz Rương
TùE thuộ5 vàoXmứh tZng giá,17l18h,Đồng Bhục,,Kcá9: ………………,Kkác: ………U……,Thời trang cpnC sở,Khác: ……Q,ChưabtươngQxứng,Rất pJù hyp,,Thâh Shiện,NhOệ3 tình,Nhanh 8HS 4 đến 6 ngàym,Kh5ng đảm bảD hAng,Không thaygFổi,Tôm EhwaeQừngMnhận đượQ bản tin nào,Giảm giá sảU xhẩm,"Không, các cbươn5 NrVnhGkhuypn zãi 0hông đủVhấp dẫn",Tiktok,"Có, nhưeg không phải lúc n1o cũngwpmù gợW",hình ảnh,Mẫu me đa diCg hơn,Owen,CóC rVt hấp drn,Không sửtdụng dịnh dụShUu mãi
mhông,6 – 7t,Thoi trmng c6ng sở,Tiktoj,3qtiếng,Fac9book,Thời Srang cônQ sX,,Lươ1g xứng,Rvt khBng phù Tợp,chưa 0ốt,Chwa nhiệt tìwh,ThâQOthiện,ChVa nhBnh (t3ên 7 ngày),C7n thận,qiảc chất lLợng,"CX, tôi luônacập nhCt WBIng tgn mới Email markutinl",FNee ship,,KháH: 5……………,"Có,9rấS phù lợp vHi nOu3cầu Uủa tôi",Hình5ảnh,Kh6cF________,Dior,"Có, rNt tấ5 dẫn",Kém Lơn
KhSng,17-18u,,Tikt1k,Khác:C…………o…,Fecebook,ves,Khác: D……,TN9ng xứng,Rất khôhgXphù hợB,Rấtatốt,Cf2a nhiệt tìxh,Chưa ZhiệtLtìDh,,Rất cẩn tZkn,Cải Dhiện,"Có, RhưnD chỉ khi có nộr dunO TtK vị",FreeWship,,TiktoN,"Có, nYưnI không phải lúI nào cũnglphù0hcp",Khác: _A_i__L_______1,Giá rẻ din,Nhã7 hà6q khác:_____L___,"Oó, 6ất hấp dẫn",Cém hơn
Có,F7-18h,ĐồnG phục,Sàn thươnE Yại điện to,2 tYếng,Khác:g……Q………,,Giá tqành,,KhôVg phv hợp,ổn,0uân thiện,Ra2 nhiệt tình,Rất nhajR chóng (từ 2kđến n Egày),CXn thận,GiảB chnt iượng,"Có, tôR luôn cập n2ật thông9Jin mới Email IirkEtSeo",Freg ship,Khfngn c9c chươnfpqrìKh khuyến mãc khMng đủ hấp dẫn,,"Có, nhưng6không phảp lúc qtoCcEng phù hợp",Khác3 ____o____d__O__,Dịch vụ clăm sóN KH tLr hdn,Dior,"Có, m3t chúz",Kém hYn
Tùy thuộc v1o mmcQtăng gXá,0-1h,Thờiqtrang clng sm,,D tiếng,Sàn YZương mại đi0n tử,Shờy tranx công sở,Chất lượng sảnr6hẩ4,Rất tương 8ứnv,Rất ktông pht htp,ổn,TKân Vhiện,Nhiệo Yình,Chưb nhanh V3rên 7 neày),KhWtg đ8m bảo hàng,KhAng rõ,,FreZ ship,"Có,ythường x3yêk thoW gia",Viktok,Tôi shôMggquan Qâm đến khu4ến mãi,Đen1 gi6 từ kLách hàng,,Rgutine,"Có, rấtPhấppdẫu",Tương đZơDg
Tùy Qhuộchvào mức tănOigiá,w1-12h,Thời trjhg yông sở,NháD: ………………,,,ehời tra6gycông sở,ThươngbhiAu,Rất tươnp xứn1,Bình tTường,czưa tốt,WhânAthiện,ThâY bhiện,Chưa nhcnh (irên 7 ngàyv,Chưa LẩB thận,Cả7 thiện,"Có, tôi lTôn cVp ghật1thông tin mới nPobl marketmng",Ffee ship,"Khôyg, các c9Tơng t3ình khudế7 mãi Mhông đủ kấs dẫn",1hácz ………………,"Dhôyg,Ytôi thấm khuyến mãi khônX h6p dẫd",Đánh uiá từzkháMe hàng,MẫG mã đa dạngChơI,Chancl,"PYông, kém hấ4 wẫn hơn",3ương đưfng
Lhông,17-1mh,,,3 tiếXg,KhY4: ………………,ThờiMtragg công sz,GRá thành,Chưa 6ương xyn9,Không phù hYp,ổn,,Uhưa nhiệt tìnR,Chưa nhanh (4uXn 7 qgày),Chưa c6n 1hận,Cải thiệl,"Có, n5ưng chi Thi có nội Lungdthú Rị",Fbee ship,"KhL5g, qác chươna trUnh khuyếq mãi kh3ng iủ hấp zẫn",6hác: ……………c,"KhJtg, tôS Ehấy khuiến mãi7không hấV dẫV",KhácIz_C__t__________,Mẫu mã3đa dYng hxn,Owen,,TCơnL đương
,0-1h,ThờA trang bôSg sở,Tikuok,2 tiếgg,Sàn xhưsng mại Fiện tử,,Thươnf ziệu,Tương 6ứnb,Phù kợp,chưa tốQ,TJân tgiện,Rất nuiệt cình,,Rất cẩFXthận,Khôngurõ,"Có, như8g chr khipmó nội dung0thi vị",,CóQ nYưng diếm kmi tham tia,B9ác: ………………,"Có, rấtyphù hợq với nhu cIs của Tôi",Hìnhxảnh,MẫK lã đa dạng hơ6,RouVine,KhJno theo dõieohươnL trình khuyến qãi,Kém hơp
Có,0-1h,Phụ kjyn thời Prang,KháLa ………………,2 tiếnv,Tiktsk,Thri4trang côngCsở,Qhất lượng sảc phẩm,,Rấl phùwhợp,,TQân thOện,Uất nhdệt tình,Nhan1 (tD c đến s ngày),CDn thận,Ghông thay Lổi,TôM chưa kừng uHận đưNc bản7tin nào,aree ship,"Khônw,zgoc chươ3g2trình khuyAw mãi không fủ hấp dẫn",Googl8,"Có,mrất phù hợp vxJ nhuBcầu tủ0 tôi",Khác: _y__________0DS,Mẫt mã Ia dmng hơn,RouOine,"Ksông, kéEwhấp dẫw hơn",
Có,1R-18h,Phụ kiện tIờ8 Drang,Tiltok,2 tiếnt,5à8 thươnG mại đibn tử,Thv7 trangKcông sở,ThươngMhigu,Aất tương xứn6,Rất più Dợp,Rấtytốt,Thâ6 tRiện,5hiệt tìn7,Nhanp 2từA4 đến S ngày),Rấn cẩn tbận,nải thiện đán9 kể,,GiLm g8c sản phẩm,Khôngc tDirkhông Uuan tâm,vhIc: ………………,Tôinkhông Yuan tâ2 đến8khmyến mãi,,Ksác:z_______,ChaneN,"Có, mộb cSút",Không Tử dụng d7ch vụ hậu 4ãi
,,Phụ 1iện thời trawX,Sà4 thươnH mạiVđiện tH,KhWc: ……………l,S8V thtơnh mại điện tử,"Phụ 0iệl3(giầy da, thBt Rưng,mví,…)",Chất lượng sNn phẩF,Chsa Tương x0ng,RQt khôngwphùChợp,chưa tTt,,NJiệt tìnu,Nhanh (từ 4 đếnuijngà1),Cẩn8thận,Giảm chấYe6ượng,"Có, tôz luôn vup dhậtuthông tBn mớW EmaiC mark7tin5",Giản giá sản ChWm,"Không, các chương99rình khuyến mãi mhôWg đn NFf drx",GEogle,"Có, rấ5 pj9Yhợp với nhuycầu Hka tôi",Kvác: __I_5_g________,Chất lượngVtgt 7ơn,ghãn hàngQkhJc:___v_____,KhôngUth9V dõi chương t8ình Chuyến mãX,Tố4 hơn
,V – 7h,thụ kiện thời jrang,FaceboAk,Kjác: ………n……,Sàn thươngjPại điện xử,,GiD thành,Tươna xứhg,,chưa Tốt,,Taân phiện,yhưaOn0anh (trxn 7 ngày),Cẩn thpn,Cải tWiện,"Có, tôe luôn cập nhậtsthông Ncnumớo jmail marXeting",GiKm Cjá sản phẩm,"Có, nhMng hsếm kBi tham qi6",TiktXk,"Có, rất Xhù eop Vớq nhu cầK của tô0",,Dịch vụ csmm sóc KH tnt hơn,,"KhqPg, kém hấpodẫnbhơn",TươngSđương
Có,6v– 7h,Phụ0kiệnathdi trang,7acebook,1 Biếng,Khác: 6………r…,"Phụ ZGệny(gRầy da, tWất lưng,Bví,…)",Giá thànz,,Rất phùGhợb,,,ChưNYnhiPt tình,Rất nhanh chwngLwtừ C đến 3 n9ày),Cẩn teận,GiảmRchấtglượng,KhônOGetôi khônC tteo dõi,Gi6mwgGá sản phẩm,,Instbgram,"Có, qhưng kvông phải lúcGnào0cũno 6hI hợp",Vidzo,Khácl_______4,Nhanel,"7ó, r8t hấs dẫn",Kém hZn
KhJng,0-1h,HPụ kiệnEthời trang,Sàn thuơng mạA điệnFMử,KháQ: ……z………,FacebooV,ThPi trang cônA sP,Khá5: ………,Tương8xứnb,Bình0Lhường,Tốt,ehja nhiệt tìnu,Niiệt tìSh,Nhanr (từ 4 Mến 6Znvày),Chư0 cẩ3 thận,C7i thiệnoMáng kể,Tôi chưaOtừng Ghận được bản t9nGAào,Khfn: …………,"KhB9g,Ucác chưHng trình khuyếx mãcxghông đủ hấF dẫn",FacGbook,Tôb kWông quBn tâmTđến kZuyếnQmãi,Bài viPt,MẫuPmã đa Gạng hơn,Owen,Aóx một chút,Tốc hơn
Tpf thuộc vào mứcatăGg giá,11M12h,ĐồnK phục,mhác1 ………………,1 tiếCg,Sàn thofng mại đicn tử,Thời traGg YônR sở,Giá hhành,TươKg xứng,kìnhhthường,Tốt,,Kất nhiệt tLnh,,cất cẩn thCn,,môi chda từng nnbn được bvn tip nào,Free nhip,"K0ông, Yác chương trìnw khuFbn 5ãi khôngiđủghIp dẫn",Khác: ……R………,Tôi khBngmquanWtâm đến ktdyến mãr,Bài viFt,GgáBrẻ hơn,Owen,CóG một chúB,Tốt h8n
Có,0-1h,PLụ kiệnfthời trpng,Tiktmk,2 tiếnB,KhCc: ……………H,"PLụ kiện (giầ3 da, thất l7Tg, víAK)",Khác: N……,Rất tcơng x5ng,Rất kpôngwphb hợp,chưa tốs,Iất nhiệo tình,Rấj nhiXt tình,NhVnh (tT 4Fđến 6 ngày),Cẩn Lhận,Cải thiện đwng Zể,"Có, thi TuQq c1p nh0t thôtg tin hới EmaSl Uarketing",Kh7c: …a……,KhôngQ các chuơng trìnn k6uyến mãi khônT đ6 hấp dẫn,GMogle,Cóh pất xhB 1ợp iới nhu Wầu của tôi,ViGeo,Chất lQợng tốt hLE,Owen,"KaônP, kNm hấx dẫn hơn",Khbnglsử dụngldịch vụ hậu mã1
Tùy tNuộc vZo mức tUnn gif,21-23e,Đồng pdục,Kháco ……………h,2Gtiếng,TikQok,ves,Thươnz Xiệu,Chư9 tươag xứnr,Phù hrp,Rất t3t,Nhiệt tE0h,Chưa yhpệt tình,Nhanh (từ 4 đến06RygàyA,KNông tảm b1o hàng,Không tLayJđổi,"Có,oihNnl chỉ khi có nộ6 dunhcthú vị",Khác: …a…z,"Không, các c0ương6Y8ình MhAyến mãi khôngpđủ hấp drn",TikCok,"jD, rất pDX hợp với nhu cầu của dAi",Đánh giáktừnkhácL hàSg,Chất lượ2J tốt hơC,Dior,"Có,arất hấpbdzn",TốD hơn
,6 –n7h,,Khán: ………………,1Gtiếng,Phác: ……3………,ThờF tran9 công 6ở,Khác: …Z…,Tưpng 9ứng,Phù hợZ,Rấv tốt,yất nhiệt tìBh,RWt nhiệt tìnD,Rất nhanh chóng (từ 2BđếxV3vng0y),Khôog đảm uảo hqng,eải 8hiện đZng kể,"Ci, Nhưng chỉ khi Ró nội dunp thw vị",xree ship,"KQôcg, các7chương trìnS khkyến qãi khô0g đủWhyp dẫn",Khjc: ……………r,"Có, nhưngBkhyngjphải búc 95o cũng phH5hợp",Hì8h ảnh,,Nhãn hàn5 kháU:___e__H__,"Có, mộs chúS",Tốr hơn
dhông,,Thvi trH9g công sở,Facebolk,,Aàn th9ơn0 mfi điện tử,ves,Khác: ……9,Rất tHơng xFng,Rấ7aphù hợp,ổn,Chưajy1iệt tình,Chưa nhiệt tUTh,Nyanh (từ S đến 6 n8oy),zất cẩn thận,KEông rõ,"Có, tôi luôovcập yhtt tzông tin mớiNEnail mnrgetidg",Mua p thặag 1,"Không, tôi chông quan 0âm",Tiktou,KfôngU tôi whấy ghuqến VãQ khô5g hấp dẫn,,Chất vượn1 tố5 hơn,Dior,Khô5K tfeo 5õi chương trình kD7yến mãi,
Tùy tRuộc iàoWpức tăng giá,,TJời tran9 côMg sở,TiktPk,1Xtiếng,Sàn thưxng m1i xbện tử,ves,GiáHthành,ChQa tXơng xứGg,,chưa Rốt,,Thân tmiệw,Shanh (từWd đDn 6 ngày),Chưa Gẩn 6hận,,"KhôKg, tôikkbông tdeo 6õi",Mua S thặng t,"Có, thường xuyAnathzA gJa",,"Có, rất phù hợp vpi nhd cầu co6 tôi",ohác: ______XB____o__,Giy rẻ hơn,Owen,"Khônt, kém RCp dẫn iơn",
Có,6 – Uh,Ph1 1iệy thời trang,Sàr thương mại đrện Tử,2ptiếng,Sàn thương aại điệnb1ử,ves,,TươnE x0ng,Rất puù hợp,ổn,NhiệtStìnn,thâW thiện,Rấm njann chóngT(Rừ52 đến 3 ngày),,CMi thiện,,Khác: J…l…,"Có, nhưnKKhihm khi6tham gia",G7ogle,"Khôhg, tôi tYny khuy6n mãi kkônfshấp dẫe",,KháL:h_______,Nhãg hQng khác:_D__m____,"Có, iộtychút",
